Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
All of the good shows are ending. It really ruins tv for me.,sad,"Customer :Game of thrones is the top one. I want it to last forever
Agent :",sad,sad,angry,"REASONING: The end of favorite shows triggers frustration and irritation about a loss of entertainment, with negative valence and moderate-high arousal; the complaining tone (“really ruins tv”) indicates assertive displeasure rather than passive sadness.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
My car stop working last week. I took it to the mechanic. It need a lot of money to fix it.,sad,"Customer :My car stop working last week. I took it to the mechanic. It need a lot of money to fix it.
Agent :",sad,sad,angry,"REASONING: The car needing expensive repairs is a frustrating, negative event that prompts active irritation and complaining rather than passive sadness or fear. Valence is negative, arousal is elevated from frustration, and dominance is mildly assertive due to expressed annoyance.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]

EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I dropped my phone in the toilet and I didn't have insurance on it. It was a pretty expensive phone too.,sad,"Customer :It's actually in a bag of rice right now. I'm trying not to get my hopes up though, I'm bummed out enough as is.
Agent :",sad,sad,angry,"REASONING: The situation is negative because the speaker lost an expensive phone through an avoidable accident and has no insurance to fix it. The tone is one of active frustration and irritation rather than deep grief or fear, pointing to moderate-high arousal with some assertive annoyance.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],1.048665819029113,True,False
My pet fish ran away today. I left him in my room like I always do and when I got home he was gone.,sad,"Customer :Pretty sure my pet fish ran away today.
Agent :",sad,sad,surprised,"REASONING: The pet fish’s disappearance is unexpected and puzzling, with no clear cause or agent to blame. The immediate reaction is startled disbelief and mild distress rather than grief or frustration → mildly negative valence, high arousal, low control.
VAD_Estimate: [V: -0.30, A: +0.65, D: -0.30]
EMOTION: surprised",[-0.3   0.65 -0.3 ],0.9778547949465708,True,False
My favorite cake stand was stolen.,sad,"Customer :Yes, it was a moving company we hired, but I didn't have a way to prove it.
Agent :",sad,sad,angry,"REASONING: The theft of a valued possession is clearly unpleasant, and the situation involves a wrongful act by another person, which typically triggers irritation and blame rather than helplessness or grief. The arousal is moderately high, with a slight sense of assertive frustration.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I dropped a bowl of mashed potatoes and it smashed all over the floor,sad,"Customer :oh no! i'm sorry to hear that. I wish i could come over and help you clean up
Agent :",sad,sad,surprised,"REASONING: Dropping and smashing a bowl is sudden and unexpected, causing high arousal and a sense of losing control; the mess is unpleasant, but there is no clear person to blame or active anger.
VAD_Estimate: [V: -0.25, A: +0.65, D: -0.20]
EMOTION: surprised",[-0.25  0.65 -0.2 ],1.0038426171467318,True,False
"My two dogs got into a fight with each other, and now they're avoiding one another. They even drew blood on each other during the fight. They're usually good buddies, so it kind of bothers me that they did that.",sad,"Customer :That is too bad. Are they getting along now.
Agent :",sad,sad,angry,"REASONING: The speaker describes an unpleasant conflict between their dogs and expresses irritation (“bothers me”), indicating frustration rather than fear, sadness, or disgust. This is a mild anger response with negative valence and moderate arousal.
VAD_Estimate: [V: -0.50, A: +0.40, D: +0.10]
EMOTION: angry",[-0.5  0.4  0.1],0.8066597795849252,True,False
I am having a hard time with someone who keeps repeating the same mistakes. It's hard to see they keep going back to the same path.,sad,"Customer :I am having a hard time with someone who keeps repeating the same mistakes.
Agent :",sad,sad,angry,"REASONING: The speaker expresses ongoing frustration and irritation toward someone who keeps making the same mistakes, which points to active displeasure and moderate arousal. There is a clear target of blame, and the tone reflects annoyance rather than sadness, fear, or disgust.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
I miss being a kid. I hate all the responsibility I have now,sad,"Customer :I want to be a kid again
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says “hate,” signaling active frustration and irritation rather than passive sadness. The sense of being burdened by responsibility creates negative valence, moderate-to-high arousal, and an assertive edge from complaining.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.976831612920057,True,False
My dog ran away today and I cant find her.,sad,"Customer :Have you ever had a pet run away?
Agent :",sad,sad,afraid,"REASONING: The speaker faces an uncontrollable, ambiguous loss with no clear cause to blame, triggering worry, helplessness, and anxious distress more than anger or sadness. This is high displeasure, high arousal, and low dominance.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.50]
EMOTION: afraid",[-0.7  0.6 -0.5],0.8892131353055914,True,False
My dog ran away from home!,sad,"Customer :My dog ran away from home!
Agent :",sad,sad,afraid,"REASONING: The sudden loss of a beloved pet creates strongly negative feelings of worry and helplessness, with high arousal from alarm and low dominance due to lack of control over the situation.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
My dog ran away today. I was so distraught.,sad,"Customer :Oh no!  hav you been out looking for her?
Agent :",sad,sad,afraid,"REASONING: The explicit emotion ""distraught"" signals intense worry and upset, not calm sadness or anger. The situation is highly unpleasant, agitating, and largely uncontrollable, which maps to strong negative valence, high arousal, and low dominance.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.8810221336606703,True,False
It was a surprise to me when I found that my grandmother had passed away,sad,"Customer :My grandmother passed without any warning to us
Agent :",sad,sad,surprised,"REASONING: The speaker explicitly labels the moment as a “surprise,” referring to the unexpected discovery of the death. The negative context makes valence slightly negative, but the dominant reaction is high-arousal startle and low control rather than sustained grief.

VAD_Estimate: [V: -0.20, A: +0.65, D: -0.20]

EMOTION: surprised",[-0.2   0.65 -0.2 ],1.023816389788716,True,False
I dropped my 5 dollar ice cream as soon as I left the store,sad,"Customer :I dropped my 5 dollar ice cream as soon as I left the store
Agent :",sad,sad,angry,"REASONING: The situation is negative and frustrating because a treat was lost immediately after purchase, causing irritation and active annoyance. This is high-energy displeasure rather than passive sadness or fear.
VAD_Estimate: [V: -0.50, A: +0.55, D: +0.20]
EMOTION: angry",[-0.5   0.55  0.2 ],0.9849873095629202,True,False
i knew i shouldnt have trusted my brother with my dog,sad,"Customer :Oh no, what happened?
Agent :",sad,sad,angry,"REASONING: The speaker is blaming their brother for a trust violation that likely harmed the dog, which is a clear interpersonal grievance rather than an ambiguous threat. This produces negative valence with moderate-to-high irritation and assertive blame.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.30]
EMOTION: angry",[-0.55  0.55  0.3 ],1.037159582706538,True,False
I broke my phone today. It was the worst.,sad,"Customer :That's no good. How did that happen?
Agent :",sad,sad,angry,"REASONING: Breaking a valued possession is frustrating and irritating, with clear negative valence and moderate-to-high arousal from the annoyance of the loss. The speaker’s “it was the worst” signals active complaint rather than passive grief, aligning with anger.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.976831612920057,True,False
i knew i shouldnt have trusted my brother with my dog,sad,"Customer :my brother left the gate open and my dog got out, needless to say my brother got beatdown.
Agent :",sad,sad,angry,"REASONING: The speaker expresses regret and blame toward a specific person (their brother), reflecting frustration and irritation rather than helplessness or passive sadness. This fits anger: negative valence, moderately high arousal, and assertive blame.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
"Harvey weinstein was such a good studio , they just ruined their business and now there arent any good movies",sad,"Customer :What were some of your favorites?
Agent :",sad,sad,angry,"REASONING: The speaker is complaining with irritation and blame toward the studio/person for ruining their business and causing a lack of good movies. This is active frustration rather than passive grief, so negative valence, moderate-high arousal, and assertive control point to anger.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.25]
EMOTION: angry",[-0.6   0.55  0.25],1.0048382954485762,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :We were at Old Navy. I think I set it on top of the car and drove away like and idiot
Agent :",sad,sad,surprised,"REASONING: Losing the phone is a negative, unexpected event, and the phrase ""I can't believe it"" signals shock and momentary disbelief more than sustained anger or grief.  
VAD_Estimate: [V: -0.25, A: +0.60, D: -0.25]  
EMOTION: surprised",[-0.25  0.6  -0.25],0.952732911156112,True,False
My car stop working last week. I took it to the mechanic. It need a lot of money to fix it.,sad,"Customer :Oh no! Hopefully you're able to get it all fixed up so you can use it again.
Agent :",sad,sad,angry,"REASONING: The car breakdown and expensive repair are clearly negative and frustrating, with irritation about the cost and inconvenience. This is active complaining rather than helpless fear or passive sadness, matching anger most closely.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
My dog pooped on the rug today. I was so distraught.,sad,"Customer :Yeah, she doesn't do it often, but she ruined the rug. I was so sad.
Agent :",sad,sad,afraid,"REASONING: The speaker explicitly uses “distraught,” which signals high-intensity negative distress and a sense of being overwhelmed, rather than pure revulsion or anger. This maps to strongly negative valence, high arousal, and low dominance—closest to the afraid prototype.  
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]  
EMOTION: afraid",[-0.7   0.55 -0.45],0.83168503653727,True,False
I lost my wallet and had to get all new cards,sad,"Customer :I usually dont have much cash on me but the cards are hard to replace.
Agent :",sad,sad,angry,"REASONING: Losing a wallet and dealing with the hassle of replacing cards is frustrating and irritating, with moderate-to-high activation and a sense of annoyance rather than helplessness or grief. This fits anger more than sadness or fear.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
"Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again",sad,"Customer :Hi are you still here?
Agent :",sad,sad,afraid,"REASONING: The mockery is a negative, socially threatening experience that triggers a desire to hide and withdraw rather than confront. This suggests negative valence, moderately high arousal from humiliation, and low dominance/vulnerability.
VAD_Estimate: [V: -0.65, A: +0.50, D: -0.45]
EMOTION: afraid",[-0.65  0.5  -0.45],0.7795511529078768,True,False
"In school, people would always bully me.",sad,"Customer :I am sorry that happened to you
Agent :",sad,sad,afraid,"REASONING: The repeated bullying is a negative, distressing experience that places the speaker in a vulnerable, low-control position. The ongoing threat and intimidation evoke anxious, high-arousal distress rather than calm sadness or assertive anger.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.83168503653727,True,False
I dropped a bowl of mashed potatoes and it smashed all over the floor,sad,"Customer :I dropped a bowl of mashed potatoes and it smashed all over the floor
Agent :",sad,sad,surprised,"REASONING: The event is an unexpected accident that likely causes a brief startle and frustration, with negative but not intense valence, high arousal from the sudden crash, and low control since it was unintentional. This aligns most closely with surprise.
VAD_Estimate: [V: -0.25, A: +0.65, D: -0.30]
EMOTION: surprised",[-0.25  0.65 -0.3 ],0.9958413528268446,True,False
I broke my laptop screen.,sad,"Customer :I agree, its still functional so I probably shouldn't be too sad.
Agent :",sad,sad,angry,"REASONING: Breaking a laptop screen is a negative, frustrating event that triggers irritation and annoyance, with moderate-to-high arousal and a sense of blame toward the clumsy action rather than helpless sadness or fear.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
My pet fish ran away today. I left him in my room like I always do and when I got home he was gone.,sad,"Customer :lmao how the heck did that happen
Agent :",sad,sad,surprised,"REASONING: The pet fish disappearing is an unexpected, puzzling event rather than a clear threat or prolonged grief. The valence is mildly negative due to the loss, arousal is increased by the sudden discovery, and control is low because the cause is unclear.
VAD_Estimate: [V: -0.25, A: +0.60, D: -0.30]
EMOTION: surprised",[-0.25  0.6  -0.3 ],0.9498420921395303,True,False
I found out my niece may be autistic.,sad,"Customer :She's currently going to appointments and things. So they'll find out more soon. 
Agent :",sad,sad,afraid,"REASONING: Discovering a potential developmental condition in a loved one creates worry, uncertainty, and helplessness rather than anger or joy; the negative valence and low control point to anxious concern.
VAD_Estimate: [V: -0.55, A: +0.40, D: -0.45]
EMOTION: afraid",[-0.55  0.4  -0.45],0.6853466276272177,True,False
I miss being a kid. I hate all the responsibility I have now,sad,"Customer :yes just playing outside all the time, no smartphones no snapchat
Agent :",sad,sad,angry,"REASONING: The speaker expresses active frustration and irritation toward their current responsibilities (“hate”), which points to anger rather than passive sadness; the nostalgic longing for childhood is secondary and does not override the explicit complaint.
VAD_Estimate: [V: -0.55, A: +0.45, D: +0.15]
EMOTION: angry",[-0.55  0.45  0.15],0.8690224392960172,True,False
My dog ran away today and I cant find her.,sad,"Customer :Yes when I was little.
Agent :",sad,sad,afraid,"REASONING: The loss of a pet is highly unpleasant and uncontrollable; the speaker is likely anxious and panicked about the dog’s safety, with high arousal and low dominance.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.8784645695758025,True,False
My favorite cake stand was stolen.,sad,"Customer :My favorite cake stand that my aunt gave me was stolen.
Agent :",sad,sad,angry,"REASONING: The theft of a valued possession is a negative, unjust event that triggers frustration and blame toward an external wrongdoer, with moderately high arousal and assertive irritation rather than helplessness or sadness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
I broke my phone today. It was the worst.,sad,"Customer :I got in a heated conversation and threw it lol
Agent :",sad,sad,angry,"REASONING: Breaking a phone is a negative, frustrating event that likely triggers irritation and complaint rather than deep grief or fear. The statement “It was the worst” conveys active displeasure and annoyance, with moderate-high arousal and some sense of frustrated control.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.976831612920057,True,False
I broke my phone today. It was the worst.,sad,"Customer :I broke my phone today.
Agent :",sad,sad,angry,"REASONING: Breaking a phone is a frustrating, undesirable event that triggers active irritation and complaint rather than helpless grief or fear. The phrase “worst” conveys displeasure with moderate-to-high arousal and a sense of assertive frustration.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I woke up to something quite terrible this morning.  My vegetable garden has been ravaged through by some strange animal.,sad,"Customer :oh no, did you catch them?
Agent :",sad,sad,angry,"REASONING: The destruction of the garden is a negative event that provokes irritation and frustration; the speaker is likely upset and blames the animal, with moderate-high arousal and assertive annoyance rather than fear or sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],1.048665819029113,True,False
My pet fish ran away today. I left him in my room like I always do and when I got home he was gone.,sad,"Customer :I don't know, I went to work and left him in my room like I always do and when I got home he was gone!
Agent :",sad,sad,surprised,"REASONING: The pet fish’s disappearance is unexpected and confusing, with no clear source to blame or immediate threat. This creates mildly negative valence, high arousal from the startling discovery, and low control/uncertainty.
VAD_Estimate: [V: -0.20, A: +0.60, D: -0.30]
EMOTION: surprised",[-0.2  0.6 -0.3],0.9709273917240155,True,False
My friend was hit by a meteor.,sad,"Customer :Was his name Joe Dirt?
Agent :",sad,sad,afraid,"REASONING: A friend being hit by a meteor is a sudden, catastrophic, and uncontrollable event, causing intense distress and a sense of helplessness rather than anger or calm sadness. The valence is strongly negative, arousal is high, and dominance is low/vulnerable.
VAD_Estimate: [V: -0.75, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.75  0.65 -0.45],0.93552124508212,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :I do. We just got home so I am going to call once we get settled in. I can't believe it
Agent :",sad,sad,surprised,"REASONING: Losing the phone is a negative event, but the phrase “I can’t believe it” signals disbelief and unexpectedness rather than prolonged sadness or anger. The response is moderately high arousal with a lowered sense of control.
VAD_Estimate: [V: -0.30, A: +0.60, D: -0.25]
EMOTION: surprised",[-0.3   0.6  -0.25],0.9339164844888433,True,False
I stubbed my toe. I never felt so much anguish in my life.,sad,"Customer :I stubbed my little toe. Never felt so much anguish and despair in my life.
Agent :",sad,sad,afraid,"REASONING: Stubbing a toe causes sharp pain, and the explicit word “anguish” indicates intense suffering rather than blame or amusement. The experience is strongly unpleasant, highly arousing, and leaves the speaker feeling overwhelmed/helpless, which aligns most closely with the fear prototype.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.83168503653727,True,False
My cat ignores me until she wants food from me,sad,"Customer :A couple years, she's an old cat though, 15 years old
Agent :",sad,sad,angry,"REASONING: The situation is mildly unpleasant because the speaker feels used or ignored by their cat, with active irritation and blame directed at the cat. This is low-to-moderate arousal frustration rather than fear, sadness, or disgust.
VAD_Estimate: [V: -0.40, A: +0.35, D: +0.20]
EMOTION: angry",[-0.4   0.35  0.2 ],0.8474668135095321,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :I lost my cell phone today
Agent :",sad,sad,surprised,"REASONING: The negative event of losing the phone is unexpected, and the phrase “I can’t believe it” signals shock/disbelief rather than active anger or sadness. Valence is negative, arousal is elevated from the surprise, and dominance is lowered by helplessness over the loss.
VAD_Estimate: [V: -0.40, A: +0.55, D: -0.30]
EMOTION: surprised",[-0.4   0.55 -0.3 ],0.8521736912155878,True,False
My dog is missing. We have been looking for her for almost a week. He is a three year old rescue dog that we have only had for a few months.,sad,"Customer :Yes we have. I feel so bad. We have only had her for a few months. She was a rescue dog.
Agent :",sad,sad,afraid,"REASONING: The situation is deeply negative and involves uncertainty about the dog’s safety, with prolonged searching and helplessness. This creates high displeasure, moderate-to-high anxious arousal, and low control over the outcome, aligning closest with fear/worry rather than passive sadness.

VAD_Estimate: [V: -0.60, A: +0.50, D: -0.45]

EMOTION: afraid",[-0.6   0.5  -0.45],0.7798717843338095,True,False
"My dog passed away this morning. He was 13 years old, a golden lab. I'm just happy he's not in pain anymore.",sad,"Customer :My 13 year old golden lab passed away this morning. I miss him so much, but I'm glad he is not in pain anymore.
Agent :",sad,sad,joyful,"REASONING: The speaker explicitly says “happy” regarding their dog no longer being in pain, so the explicit emotion word must drive the final label. The valence is positive from relief, with moderate positive arousal and a sense of settled control rather than helplessness.

VAD_Estimate: [V: +0.65, A: +0.30, D: +0.30]
EMOTION: joyful",[0.65 0.3  0.3 ],1.5362942426501507,True,False
my brother is in the hospital really sick,sad,"Customer :Is he ok now?
Agent :",sad,sad,afraid,"REASONING: A serious illness in a loved one creates strong negative emotion, anxious arousal about their health, and a sense of helplessness because the outcome feels uncontrollable.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
All of the good shows are ending. It really ruins tv for me.,sad,"Customer :Every good show on tv is ending or has already ended.
Agent :",sad,sad,angry,"REASONING: The speaker is actively complaining and expressing irritation about good shows ending, which is frustration with a clear cause rather than passive sadness. This reflects negative valence, moderate-to-high arousal, and some assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I was upset when the spurs traded away Khawi Leonard,sad,"Customer :I was upset when the spurs traded away Khawi Leonard
Agent :",sad,sad,angry,"REASONING: A specific entity (the Spurs) caused an unwanted outcome, and “upset” here conveys irritation/frustration with the trade. This negative event has elevated arousal and outward blame, fitting anger rather than low-energy sadness or fear.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I am having a hard time with someone who keeps repeating the same mistakes. It's hard to see they keep going back to the same path.,sad,"Customer :Bad behaviors and attitudes. It's hard to see they keep going back to the same path.
Agent :",sad,sad,angry,"REASONING: The speaker is frustrated with a specific person's repeated behavior, indicating active irritation and blame rather than helplessness or grief. This fits anger: negative valence, moderate-high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
I broke my laptop screen.,sad,"Customer :That sucks! It happens to the best of us. At least the computer didn't break.
Agent :",sad,sad,angry,"REASONING: Breaking a laptop screen is a negative, frustrating event that causes irritation and self-anger. The reaction involves moderate-to-high arousal and assertive blame toward the situation/self, rather than passive grief or helplessness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
"I had 20 dollars sitting in my car and I opened my windows. Next thing you know, the 20 dollars flew out the window.",sad,"Customer :I had a 20 dollar bill in my car and I opened my windows. I couldn't find it so I'm thinking it flew out the window...
Agent :",sad,sad,surprised,"REASONING: The situation is unexpected and abrupt—the money flies out due to the open window—creating a sudden, mildly unpleasant jolt rather than sustained anger or grief. This fits high arousal, slightly negative valence, and low control.
VAD_Estimate: [V: -0.30, A: +0.60, D: -0.30]
EMOTION: surprised",[-0.3  0.6 -0.3],0.9309672389509741,True,False
I woke up to something quite terrible this morning.  My vegetable garden has been ravaged through by some strange animal.,sad,"Customer :Unfortunately, no.  I am sad in some ways but happy the wild creature had a full meal last night.
Agent :",sad,sad,angry,"REASONING: Discovering one’s garden destroyed by an animal is a negative, frustrating event with a clear external cause, triggering active irritation and blame rather than helplessness or passive grief. This aligns with high negative valence, moderately high arousal, and assertive control.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
My dog is missing. We have been looking for her for almost a week. He is a three year old rescue dog that we have only had for a few months.,sad,"Customer :Oh my god! Have you posted everywhere and checked shelters?
Agent :",sad,sad,afraid,"REASONING: The prolonged disappearance of a beloved pet creates strongly negative feelings, anxious vigilance, and a sense of helplessness over the outcome. The active searching and uncertainty about the dog’s safety elevate arousal, while control remains low.
VAD_Estimate: [V: -0.65, A: +0.50, D: -0.45]
EMOTION: afraid",[-0.65  0.5  -0.45],0.7795511529078768,True,False
I am having a hard time with someone who keeps repeating the same mistakes. It's hard to see they keep going back to the same path.,sad,"Customer :What are they repeating?
Agent :",sad,sad,angry,"REASONING: The situation involves frustration with another person’s repeated behavior, with a clear source of irritation and a sense of wanting them to change. This reflects negative valence, moderately high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],1.0218610473053564,True,False
My dog pooped on the rug today. I was so distraught.,sad,"Customer :My dog pooped on the rug today.
Agent :",sad,sad,disgusted,"REASONING: The event involves dog feces, a bodily contaminant, so revulsion and avoidance are primary. The word “distraught” amplifies the negative intensity, but the core emotional response is disgust.
VAD_Estimate: [V: -0.60, A: +0.40, D: +0.10]
EMOTION: disgusted",[-0.6  0.4  0.1],0.7966806135459806,True,False
"In school, people would always bully me.",sad,"Customer :I do not know, i was always smarter than the rest so i think they did not like me
Agent :",sad,sad,afraid,"REASONING: Repeated bullying creates an ongoing threatening and powerless experience for the victim, marked by high distress and low control rather than active confrontation or positive feelings. This aligns with high negative valence, high arousal, and vulnerable helplessness.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
I missed the bus today. I ended up being late for school.,sad,"Customer :omg, Yesterday I did the same thing, but I was late to class!
Agent :",sad,sad,angry,"REASONING: Missing the bus and being late is an unpleasant, frustrating event with moderate arousal from irritation rather than helpless fear or sadness; the annoyance is active but not intense.
VAD_Estimate: [V: -0.50, A: +0.40, D: -0.10]
EMOTION: angry",[-0.5  0.4 -0.1],0.7202083032012337,True,False
"Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again",sad,"Customer :I think it was my haircut :( But thank you for the kind words. I need you to hype me up in the morning and make me feel confident!
Agent :",sad,sad,angry,"REASONING: Being mocked after feeling confident is clearly unpleasant, and the phrase “hate it” signals frustration and irritation with moderate-to-high arousal. The speaker blames the mockers rather than feeling helpless, so dominance is slightly assertive, despite an avoidant afterthought.

VAD_Estimate: [V: -0.55, A: +0.60, D: +0.10]
EMOTION: angry",[-0.55  0.6   0.1 ],0.973755616158387,True,False
My first date with a woman that I met at a party didn't go as expected.,sad,"Customer :We didn't have any common interest. At some point, during the date, she seemed bored. I called her but she didn't reply.
Agent :",sad,sad,surprised,"REASONING: The phrase “didn’t go as expected” signals an unexpected outcome rather than a clear positive or negative emotion. There is no explicit emotion word or clear target for blame, so the dominant response is likely startle/confusion with moderately high arousal, mildly negative or mixed valence, and reduced sense of control.
VAD_Estimate: [V: -0.20, A: +0.60, D: -0.30]
EMOTION: surprised",[-0.2  0.6 -0.3],0.9709273917240155,True,False
I dropped my phone in the toilet and I didn't have insurance on it. It was a pretty expensive phone too.,sad,"Customer :I dropped my phone in the toilet last night and now it's not functioning right. I also didn't have insurance on it which is a huge bummer, because this phone was expensive!
Agent :",sad,sad,disgusted,"REASONING: The situation involves the phone falling into toilet water, which triggers revulsion/contamination, alongside frustration over the financial loss. Valence is clearly negative, arousal is moderate from the disgust and irritation, and dominance is slightly positive because the reaction is rejection/avoidance rather than helplessness.
VAD_Estimate: [V: -0.60, A: +0.40, D: +0.10]
EMOTION: disgusted",[-0.6  0.4  0.1],0.7966806135459806,True,False
My cat ignores me until she wants food from me,sad,"Customer :My cat ignores me until she wants food from me
Agent :",sad,sad,angry,"REASONING: The cat’s conditional affection is mildly frustrating and irritating, creating negative valence with moderate arousal. The speaker feels a slight sense of control/assertive annoyance rather than helplessness, so this aligns closest with anger.

VAD_Estimate: [V: -0.50, A: +0.50, D: +0.25]
EMOTION: angry",[-0.5   0.5   0.25],0.9727281223445738,True,False
"Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again",sad,"Customer :Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again
Agent :",sad,sad,afraid,"REASONING: The situation involves social ridicule that undermines confidence and triggers a strong desire to hide and avoid future exposure, reflecting negative valence, elevated arousal, and low dominance/vulnerability rather than anger or sadness.
VAD_Estimate: [V: -0.68, A: +0.50, D: -0.50]
EMOTION: afraid",[-0.68  0.5  -0.5 ],0.7901265721389201,True,False
I miss being a kid. I hate all the responsibility I have now,sad,"Customer :wouldnt that be nice, no worries no responsibilities, not a care in the world
Agent :",sad,sad,angry,"REASONING: The explicit word “hate” signals active frustration and irritation, not passive sadness; the longing for childhood adds wistfulness, but the dominant feeling is anger toward current responsibilities. This maps to high negative valence, elevated arousal, and moderate assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],1.0218610473053564,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :i'm so sorry. hopefully there is something they can do for you
Agent :",sad,sad,surprised,"REASONING: Losing the phone is negative, but “I can’t believe it” signals shock and disbelief rather than sustained sadness or anger; arousal is elevated and control feels low.
VAD_Estimate: [V: -0.30, A: +0.60, D: -0.30]
EMOTION: surprised",[-0.3  0.6 -0.3],0.9309672389509741,True,False
"In school, people would always bully me.",sad,"Customer :In school, the kids would always bully me and call me names
Agent :",sad,sad,afraid,"REASONING: Repeated bullying by peers is a negative, threatening experience that creates vulnerability and helplessness, with high arousal from intimidation rather than calm sadness or assertive anger.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
