Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct,true_macro_3d,baseline_macro_3d,theory_macro_3d,baseline_vad_error,theory_vad_error
I was sitting at work the other day and suddenly a giant cockroach ran across the floor.,disgusted,"Customer :I would have screamed!
Agent :",surprised,surprised,disgusted,"REASONING: The sudden appearance of a giant cockroach is unpleasant and visually repulsive, triggering a strong disgust response with moderate to high arousal and a desire to reject/avoid the situation rather than confront it.
VAD_Estimate: [V: -0.65, A: +0.45, D: +0.05]
EMOTION: disgusted",[-0.65  0.45  0.05],0.12688577540449525,False,True,Negative_High_Moderate,Neutral_High_Moderate,Negative_High_Moderate,0.7211102550927979,0.0
I was almost hit head on by a driver who was texting.,disgusted,"Customer :That's terrible! How did it feel when it happened? Were you mad?
Agent :",afraid,afraid,afraid,"REASONING: An almost head-on collision is a sudden, life-threatening danger with little time to act, triggering high-arousal fear and vulnerability rather than anger or sadness. Negative valence, high arousal, low dominance.
VAD_Estimate: [V: -0.75, A: +0.70, D: -0.45]
EMOTION: afraid",[-0.75  0.7  -0.45],0.6772001181334806,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
I saw a rat running down the power line behind my house.,disgusted,"Customer :I saw a rat running down the power line behind my house.
Agent :",surprised,surprised,disgusted,"REASONING: Seeing a rat is unpleasant and repulsive, triggering a desire to avoid or reject the pest rather than a clear, life-threatening fear or anger. This fits moderate negative valence, moderate arousal, and slight avoidance/control.
VAD_Estimate: [V: -0.60, A: +0.40, D: +0.10]
EMOTION: disgusted",[-0.6  0.4  0.1],0.05099019513592789,False,True,Negative_High_Moderate,Neutral_High_Moderate,Negative_High_Moderate,0.7211102550927979,0.0
I was almost hit head on by a driver who was texting.,disgusted,"Customer :I was almost hit head on by a driver that was texting, I hate people like that!
Agent :",afraid,afraid,afraid,"REASONING: The situation is a sudden, life-threatening near-collision caused by another driver. During the event, the speaker is vulnerable with little control, triggering high-arousal fear rather than post-hoc anger.
VAD_Estimate: [V: -0.75, A: +0.70, D: -0.45]
EMOTION: afraid",[-0.75  0.7  -0.45],0.6772001181334806,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
"I lost a cornhole tournament this weekend, and my team choked, very frustrating.",disgusted,"Customer :Well we were up 20-8 needing one point, and couldnt get it.
Agent :",angry,angry,angry,"REASONING: The speaker explicitly describes the situation as frustrating, indicating active irritation and blame toward the team’s poor performance rather than sadness or fear. This is a negative, high-arousal, assertive emotional state.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"In garage, there is a lot cockroachs. We all complained to the landlord but he is doing nothing.",disgusted,"Customer :In garage, there is a lot cockroachs. We all complained to the landlord but he is doing nothing about it.
Agent :",angry,angry,angry,"REASONING: The situation involves a negative, unpleasant infestation, but the emotional focus is active frustration and blame toward the landlord for ignoring complaints. This is high-arousal irritation with an assertive sense of grievance, rather than passive sadness or pure revulsion.

VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
my ex roommate refused to clean,disgusted,"Customer :He will be single forever.
Agent :",angry,angry,angry,"REASONING: The roommate's refusal is a clear interpersonal irritation caused by a specific person, provoking frustration and blame rather than helplessness or disgust. This maps to high displeasure, moderately high arousal, and assertive control.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I really can't stand when people in customer service have attitudes.,disgusted,"Customer :I dislike customer service agents with bad attitudes.
Agent :",angry,angry,angry,"REASONING: The speaker expresses active irritation and blame toward a specific group (customer service employees), indicating frustration rather than fear or sadness. This is high-arousal negative affect with assertive annoyance.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I am watching this show on netflix. These crminals are something serious.,disgusted,"Customer :Its crazy to hear people talked so casually about murder. I cant stop watching though
Agent :",afraid,afraid,surprised,"REASONING: The speaker is reacting to the criminals in the show as notably intense/serious, with no explicit emotion word. This conveys high-arousal astonishment and unease about their behavior rather than clear anger, joy, or sadness. Valence is slightly negative, arousal is elevated, and control feels low/uncertain.

VAD_Estimate: [V: -0.25, A: +0.60, D: -0.20]

EMOTION: surprised",[-0.25  0.6  -0.2 ],0.5301886456724625,False,False,Negative_High_Moderate,Negative_High_Submissive,Neutral_High_Moderate,0.5964059020499378,0.7211102550927979
"Had to wait in line forever to check out at walmart , horrible",disgusted,"Customer :Exactly. Hopefully more places will get self-checkout so we can get through the line faster. 
Agent :",angry,angry,angry,"REASONING: The situation is unpleasant and frustrating, with active irritation toward the long wait and inconvenience, indicating high arousal and assertive annoyance rather than sadness or fear.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.20]
EMOTION: angry",[-0.6  0.6  0.2],0.26570660511172844,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I have a co-worker who's totally incompetent that makes more money than I do.,disgusted,"Customer :I have a co-worker who's totally incompetent that makes more money than I do.
Agent :",angry,angry,angry,"REASONING: The situation involves unfairness and irritation toward a specific person (the incompetent co-worker), with active complaining and blame rather than helplessness or disgust. This yields negative valence, moderately high arousal, and some assertive control directed at the perceived injustice → anger.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.21931712199461317,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"My wife just confessed that she cheated, im irritated at her behaviour",disgusted,"Customer :My wife just confessed that she cheated, im irritated at her behaviour. Totally dissapointed
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says they are ""irritated"" at their wife's behavior, which signals active frustration and blame directed at a specific person. This maps to high displeasure, high arousal, and assertive control.
VAD_Estimate: [V: -0.58, A: +0.62, D: +0.22]
EMOTION: angry",[-0.58  0.62  0.22],0.29223278392404917,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"When I came back from my vacation, I was horrified when I found that there is a rat in my garden.",disgusted,"Customer :That is so scary. Did he destroy anything?
Agent :",afraid,afraid,afraid,"REASONING: The explicit word ""horrified"" signals intense fear and helplessness upon discovering the rat, with strong negative valence, high arousal, and low perceived control.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.7   0.65 -0.45],0.6431174076325411,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
So I have this neighbor who lives down the street who walks her dog without a leash. It is so annoying and its some kind of pit mix dog and it scares me that she has him off leash. I also found poop in my yard and I'm prestty sure it was from that dog! ugh!,disgusted,"Customer :well, that's not nice at all.
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly says the off-leash pit mix “scares me,” which directly signals fear and vulnerability about a potential threat. The annoyance about the dog and poop adds negative valence, but the explicit fear word anchors the emotion.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.6153048025166065,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
My noyfriend made us breakfast for the first time. It was terrible. He ruined my food,disgusted,"Customer :The worst omelette I have ever had, It was terrible
Agent :",angry,angry,angry,"REASONING: The situation is negative and caused by a specific person (boyfriend), with active frustration and blame over ruined food rather than helplessness or revulsion. This fits high displeasure, moderate-to-high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I saw a person being obnoxious and horribly racist to someone and could not stand it! I,disgusted,"Customer :That is a reason to be sad but also to be furious
Agent :",angry,angry,angry,"REASONING: The speaker is witnessing a clearly offensive and harmful act by a specific person, causing strong moral outrage and active irritation rather than helpless fear or contamination-based disgust. This is high displeasure, high arousal, and assertive frustration → anger.
VAD_Estimate: [V: -0.65, A: +0.70, D: +0.25]
EMOTION: angry",[-0.65  0.7   0.25],0.38026306683663086,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
My partner left her dishes unwashed after having dinner yesterday. I was very frustrated,disgusted,"Customer :Yesterday, after having dinner, my partner left her dishes unwashed. It was very disgusting thing for her to do
Agent :",angry,angry,angry,"REASONING: The situation involves a specific cause (partner’s unwashed dishes) and an explicit feeling of frustration, which reflects irritation and blame rather than sadness or fear. Valence is negative, arousal is moderately high, and there is some assertive control in the frustration.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.27037011669191546,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
i am so annoyed at President Trump,disgusted,"Customer :I am so annoyed at President Trump
Agent :",angry,angry,angry,"REASONING: The speaker explicitly expresses annoyance directed at a specific person, President Trump, indicating irritation and blame rather than fear or sadness. This involves negative valence, moderate-to-high arousal, and a somewhat assertive, confrontational stance.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"I have been cleaning and organizing the house all day.  I had a bunch of trash in a huge bag and while I was walking up the basement stairs, it burst open and everything went flying back down.",disgusted,"Customer :I was!  It was so gross though because I had cleaned out so many icky things down in our basement too and it fell all over the furniture we had down there.  Double bag next time I guess.
Agent :",angry,angry,surprised,"REASONING: The trash bag bursting open is sudden and unexpected, causing a brief spike in arousal and a loss of control. The event is frustrating and negative because of the mess, but there is no specific person or clear threat to blame, so surprise is dominant rather than anger or fear.
VAD_Estimate: [V: -0.40, A: +0.60, D: -0.25]
EMOTION: surprised",[-0.4   0.6  -0.25],0.48176757881783616,False,False,Negative_High_Moderate,Negative_High_Moderate,Neutral_High_Moderate,0.2920616373302047,0.7211102550927979
I spent 2 hours helping my daughter on her homework. found out today she never turned it is and won't receive credit for turning it in late. What a waste of time.,disgusted,"Customer :Be happy that you were able to spend some time with her and sharing personal time with her by helping her with her homework. Not many parents do that for their children
Agent :",angry,angry,angry,"REASONING: The situation involves wasted effort and frustration directed at the daughter’s failure to submit the work, indicating active irritation and blame rather than sadness or fear. Negative valence, moderate-to-high arousal, and assertive frustration align with anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.25]
EMOTION: angry",[-0.55  0.5   0.25],0.21118712081942875,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"Last night, I ate three 250 count bags of pizza rolls. I was filled with so much regret.",disgusted,"Customer :Think I've done that, too. No regrets, my friend.
Agent :",sad,sad,sad,"REASONING: Overeating leads to regret and self-disappointment, which is unpleasant, low-energy, and involves feeling out of control rather than angry or disgusted → sad.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.40]
EMOTION: sad",[-0.65 -0.25 -0.4 ],0.7890500617831546,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
Seeing that you bought a white color when I asked you to buy green irritates me,disgusted,"Customer :I would be really frustrated with that as well. Did you exchange the colors?
Agent :",angry,angry,angry,"REASONING: The speaker explicitly expresses irritation about another person’s mistake, indicating blame, frustration, and assertive displeasure rather than sadness or fear.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I saw a guy at the mall wearing a cut off tank top like you used to see in the 80's except he was 400 pounds.,disgusted,"Customer :I saw a guy at the mall wearing a cut off tank top like you used to see in the 80's except he was 400 pounds.
Agent :",surprised,surprised,disgusted,"REASONING: The sight is visually odd and mildly repulsive, triggering judgment and rejection rather than active anger or fear. Negative valence, moderate arousal, and a slight sense of superiority/avoidance point to disgust.
VAD_Estimate: [V: -0.55, A: +0.35, D: +0.15]
EMOTION: disgusted",[-0.55  0.35  0.15],0.06403124237432843,False,True,Negative_High_Moderate,Neutral_High_Moderate,Negative_High_Moderate,0.7211102550927979,0.0
I found a spider crawling on my bed.,disgusted,"Customer :I found a spider crawling on my bed.
Agent :",afraid,afraid,disgusted,"REASONING: The spider on the bed triggers immediate revulsion and a desire to remove/avoid it, with negative valence and moderate arousal. There is no life-threatening danger, so the primary response is disgust rather than fear.
VAD_Estimate: [V: -0.60, A: +0.40, D: +0.10]
EMOTION: disgusted",[-0.6  0.4  0.1],0.05099019513592789,False,True,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Moderate,0.5964059020499378,0.0
I felt awful when my I saw a man beating a dog on the sidewalk.  The poor dog was bleeding and I stopped to help him. But it was too late.,disgusted,"Customer :that is awful
Agent :",sad,sad,sad,"REASONING: The speaker focuses on the dog’s suffering and death, expressing grief and helplessness rather than active blame or confrontation. Negative valence, low arousal, and low dominance reflect sorrow and resignation.
VAD_Estimate: [V: -0.70, A: -0.25, D: -0.45]
EMOTION: sad",[-0.7  -0.25 -0.45],0.8268010643437755,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
"My brother cut his arm falling. The wound was quite scary looking,.",disgusted,"Customer :He crashed his bike and cut it up badly, it was disgusting.
Agent :",afraid,afraid,afraid,"REASONING: The situation involves an injury and a wound described as “scary looking,” triggering alarm and concern. This is a negative, high-arousal experience with a sense of helplessness rather than anger or enjoyment → afraid.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.5967411499134277,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
I was irritated when I was at the airport and someone cut in line. They only saved themselves about 30 seconds.,disgusted,"Customer :I was at the airport and someone cut me in line. It was ridiculous.
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says ""irritated,"" directed at a person who cut in line, indicating annoyance and blame with moderate-high arousal and assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.30]
EMOTION: angry",[-0.55  0.55  0.3 ],0.2803569153775238,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
the way people act towards our country is disgraceful,disgusted,"Customer :I agree. I wish all the countries would get along. No need to be mean to each other.
Agent :",angry,angry,angry,"REASONING: The speaker expresses strong disapproval and blame toward others’ behavior, with irritation and assertive indignation rather than fear, sadness, or physical revulsion. This points to negative valence, moderately high arousal, and dominant/assertive control → anger.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.21931712199461317,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I spent 2 hours helping my daughter on her homework. found out today she never turned it is and won't receive credit for turning it in late. What a waste of time.,disgusted,"Customer :She just didn't bother. She won't even get credit for turning it in late. What a waste of time.
Agent :",angry,angry,angry,"REASONING: The speaker expresses frustration at wasted effort and lost credit, with an irritated, complaining tone rather than passive sadness. This reflects negative valence, moderate-to-high arousal, and assertive irritation → anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"Every time I meet a girl on Tinder and she starts to like me, things go bad. She just finds a better looking guy and drops me.",disgusted,"Customer :That is kinda sad
Agent :",sad,sad,sad,"REASONING: Repeated romantic rejection and being abandoned for someone else creates a pattern of helplessness and dejection rather than active anger or fear. The tone is resigned and deflated, indicating negative valence, low energy, and low dominance.
VAD_Estimate: [V: -0.60, A: -0.25, D: -0.40]
EMOTION: sad",[-0.6  -0.25 -0.4 ],0.7874642849044012,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
I am very irritated at how my junior colleague never listens to instructions,disgusted,"Customer :If he does not behave himself, I am afraid I would have to write a query so that he is removed 
Agent :",angry,angry,angry,"REASONING: The speaker explicitly expresses irritation caused by a specific person’s repeated behavior, indicating frustration and confrontational energy rather than fear, sadness, or disgust. This is high displeasure, high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I watched a news report about the mistreatment of animals. The behavior of these people is something I can't stand.,disgusted,"Customer :I watched a news report about the mistreatment of animals. The behavior of these people is something I can't stand
Agent :",angry,angry,angry,"REASONING: The situation involves a clear negative event caused by specific people, triggering active irritation and a desire to condemn their behavior. This is high-arousal negative affect with assertive control, fitting anger rather than sadness or fear.
VAD_Estimate: [V: -0.65, A: +0.65, D: +0.25]
EMOTION: angry",[-0.65  0.65  0.25],0.3348133808556642,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I saw a guy smack his wife the other day at the store. i was very furious by it,disgusted,"Customer :Did you do or say anything?
Agent :",angry,angry,angry,"REASONING: The speaker explicitly says they were “furious,” which is a strong anger word. The event involves witnessing harm to another person, producing high displeasure, high arousal, and blame/assertive control toward the perpetrator.
VAD_Estimate: [V: -0.65, A: +0.70, D: +0.30]
EMOTION: angry",[-0.65  0.7   0.3 ],0.40137264480778956,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I have lent money to friend of my friend. Hope he will pay me back!!,disgusted,"Customer :That was very generous of you.
Agent :",afraid,afraid,afraid,"REASONING: The speaker is in a vulnerable position, having lent money to someone they do not know well, with uncertain repayment. This creates worry and anxiety rather than anger or joy — negative valence, moderate arousal, and low control over the outcome.
VAD_Estimate: [V: -0.45, A: +0.45, D: -0.45]
EMOTION: afraid",[-0.45  0.45 -0.45],0.5883026432033092,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
I baked a cake for my kid's birthday party. Someone the dog got up on the table and got into it. I was so upset with him.,disgusted,"Customer :Oh no! Did you scold the dog?
Agent :",angry,angry,angry,"REASONING: The dog caused clear, specific frustration by ruining a carefully baked cake, and the speaker directs blame at the dog (“upset with him”), indicating irritation and assertive displeasure rather than sadness or fear.
VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.21931712199461317,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"Last night, I ate three 250 count bags of pizza rolls. I was filled with so much regret.",disgusted,"Customer :At the time it seemed like a brilliant idea. But afters, I felt like a disgusting blob. God bless the Great and Noble Lord Totino.
Agent :",sad,sad,sad,"REASONING: Eating an excessive amount caused unpleasant self-focused disappointment and remorse. The feeling is passive, low-energy, and reflects a loss of control after the fact, matching sadness rather than anger or fear.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.40]
EMOTION: sad",[-0.55 -0.25 -0.4 ],0.7890500617831546,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_Moderate_Submissive,0.7608547824650903,0.7608547824650903
So I have this neighbor who lives down the street who walks her dog without a leash. It is so annoying and its some kind of pit mix dog and it scares me that she has him off leash. I also found poop in my yard and I'm prestty sure it was from that dog! ugh!,disgusted,"Customer :o I have this neighbor who lives down the street who walks her dog without a leash. It is so annoying and its some kind of pit mix dog and it scares me that she has him off leash. I also found poop in my yard and I'm prestty sure it was from that dog! ugh!
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly says the off-leash pit mix “scares me,” which anchors the emotion as fear; the annoyance and finding poop add negative valence, but the high arousal and low sense of control come from the perceived threat of the dog.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.40]
EMOTION: afraid",[-0.65  0.6  -0.4 ],0.5701754116059373,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
I baked a cake for my kid's birthday party. Someone the dog got up on the table and got into it. I was so upset with him.,disgusted,"Customer :Last week I baked a cake for my kid's birthday party. Somehow the dog jumped on the table and started scarfing it down. I was furious with him.
Agent :",angry,angry,angry,"REASONING: The ruined cake triggers frustration and irritation directed at the dog, a specific cause. This is active blame rather than helpless sadness or fear, with negative valence, heightened arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.27037011669191546,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
There's been a big white wolf or coyote coming in my yard lately. I am afraid it will kill the neighbors cats.,disgusted,"Customer :Wow that is sad, I hope you get that fixed
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly says “I am afraid,” which directly labels the emotion as fear. The threat from a wolf or coyote is environmental and unpredictable, creating high arousal and a sense of vulnerability with low control.
VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.5964059020499378,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
i am so annoyed at President Trump,disgusted,"Customer :You just mentioned.His relations with Putin.There is something fishy about it.
Agent :",angry,angry,angry,"REASONING: The speaker explicitly expresses irritation and blame toward a specific person, indicating high displeasure, heightened arousal, and assertive control.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.30]
EMOTION: angry",[-0.6  0.6  0.3],0.31400636936215165,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"When my cousin returned my car to me, it was filled with garbage.",disgusted,"Customer :I let my cousin borrow my car for the weekend and when I got it back, it was filled with mcdonalds fries.
Agent :",angry,angry,disgusted,"REASONING: The car being filled with garbage is a contamination/repulsion scenario, making disgust the primary reaction despite possible blame toward the cousin. Negative valence, moderate arousal, and a rejecting/avoidant sense of control align with disgust.
VAD_Estimate: [V: -0.60, A: +0.35, D: +0.10]
EMOTION: disgusted",[-0.6   0.35  0.1 ],0.009999999999999995,False,True,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.0
The Air BnB people left my house in a mess.,disgusted,"Customer :he Air BnB people left my house in a mess. There were dirty diapers everywhere.
Agent :",angry,angry,angry,"REASONING: The situation involves clear blame toward specific people (Air BnB guests) for causing a messy home, triggering irritation and frustration rather than fear or sadness. This is active annoyance with assertive control, matching anger.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
"I can't stand a messy kitchen, but my roommate is a pig. I can't stand how messy he is!",disgusted,"Customer :Oh that sounds disgusting. Have you talked to him about it?
Agent :",angry,angry,angry,"REASONING: The speaker is frustrated and irritated by a specific person’s behavior (the roommate’s messiness), with active complaining and blame rather than fear, sadness, or revulsion.  
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]  
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I saw this guy dump a pile of garbage from his truck on the freeway. It was so messed up and dangerous for other drivers.,disgusted,"Customer :It was very dangerous and really messed up of the guy to do something like that. Too bad police were not around!
Agent :",angry,angry,angry,"REASONING: The speaker is reacting to a specific person’s reckless and dangerous action with moral outrage and irritation, not fear or revulsion. This is active blame toward a clear cause, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.30]
EMOTION: angry",[-0.55  0.6   0.3 ],0.3179622619116929,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
I once Had a giant gash on my leg.,disgusted,"Customer :once I fell on a nail, And my leg was cut wide open I could see deep into my leg.
Agent :",afraid,afraid,afraid,"REASONING: A giant gash on the leg is a painful, physically threatening injury that would trigger distress and vulnerability rather than anger, sadness, or disgust. High negative valence, high arousal, and low dominance describe this state.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.6029925372672534,False,False,Negative_High_Moderate,Negative_High_Submissive,Negative_High_Submissive,0.5964059020499378,0.5964059020499378
"I'm tasked with cleaning up the bathroom every day at the end of my shift, well last night someone decided to put so much toilet paper in the toilet that it became clogged and overflowed everywhere.",disgusted,"Customer :Part of my job is to clean up the bathrooms at the end of the night. Usually it's not so bad, but last night someone stuck so much toilet paper inside of the toilet that it overflowed EVERYWHERE.
Agent :",angry,angry,disgusted,"REASONING: The overflowing toilet is a contamination event involving unpleasant waste and visual repulsion, which triggers revulsion and a desire to avoid/reject the mess. Although there is blame toward whoever caused it, the primary emotional response is disgust rather than anger.
VAD_Estimate: [V: -0.60, A: +0.35, D: +0.10]
EMOTION: disgusted",[-0.6   0.35  0.1 ],0.009999999999999995,False,True,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.0
"I am not happy with how the Eagles played yesterday, it was not good",disgusted,"Customer :I am not happy with how the Eagles played yesterday, it was not good
Agent :",sad,sad,angry,"REASONING: The speaker is expressing frustration and displeasure with the team's performance, with a clear target for blame and an irritated, complaining tone rather than sadness or fear. This fits moderate-to-high arousal and assertive negativity.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.18193405398660253,False,False,Negative_High_Moderate,Negative_Moderate_Submissive,Negative_High_Moderate,0.7608547824650903,0.2920616373302047
MY neighbors are akways leaving trash on our stairwell.,disgusted,"Customer :I have the worst neighbors.
Agent :",angry,angry,angry,"REASONING: The situation involves a clear external cause (neighbors) and expresses irritation/frustration about their repeated behavior, indicating active annoyance rather than helplessness or disgust. This yields negative valence, high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,False,False,Negative_High_Moderate,Negative_High_Moderate,Negative_High_Moderate,0.2920616373302047,0.2920616373302047
