Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
"I left my phone on the bus last night as I was coming home, I am still very upset,",sad,"Customer :I tried calling them this morning and they said they would check their lost and found. I have not heard anything from them yet.
Agent :",sad,sad,angry,"REASONING: Losing the phone is unpleasant, and “very upset” signals lingering irritation and frustration with moderate-to-high arousal, not passive sadness or fear. The person feels annoyed about the loss, giving moderate dominance rather than helplessness.
VAD_Estimate: [V: -0.58, A: +0.55, D: +0.20]
EMOTION: angry",[-0.58  0.55  0.2 ],0.9776502442080195,True,False
"When my father went into hospital, after he fell down the stairs, we had no idea he had cancer.",sad,"Customer :It was my father who was sick. He passed not too long ago.
Agent :",sad,sad,afraid,"REASONING: The situation involves a sudden, unstable health crisis for a family member with no clear cause or control, which triggers worry and anxiety rather than anger or joy. Negative valence, high arousal, and low dominance align with fear.
VAD_Estimate: [V: -0.55, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.55  0.55 -0.4 ],0.8268615361715649,True,False
I dropped my 5 dollar ice cream as soon as I left the store,sad,"Customer :I dropped my 5 dollar ice cream as soon as I left the store
Agent :",sad,sad,angry,"REASONING: The situation is a minor but annoying loss, producing active frustration rather than deep sadness or fear; the displeasure is clear, arousal is moderately high from irritation, and the speaker retains a sense of assertive annoyance rather than helplessness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I lost my wallet and had to get all new cards,sad,"Customer :I usually dont have much cash on me but the cards are hard to replace.
Agent :",sad,sad,angry,"REASONING: Losing a wallet is a negative, inconvenient event that creates irritation and frustration due to the hassle of replacing cards. There is no serious threat or grief, so the closest fit is active annoyance rather than fear or sadness.
VAD_Estimate: [V: -0.55, A: +0.45, D: -0.10]
EMOTION: angry",[-0.55  0.45 -0.1 ],0.7600657866263946,True,False
My favorite cake stand was stolen.,sad,"Customer :That's a shame. Do you know who stole it?
Agent :",sad,sad,angry,"REASONING: The theft of a favorite item is a negative, unfair event caused by someone else, prompting irritation and frustration rather than helplessness or fear. This aligns with high displeasure, moderately high arousal, and assertive blame.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
My little boy is starting Kindergarten in a few days,sad,"Customer :I'm kind of sad my little boy is growing up so fast and starting Kindergarten next week.
Agent :",sad,sad,joyful,"REASONING: This is a positive developmental milestone for the speaker's child, evoking warmth, pride, and pleasant anticipation rather than fear or sadness. Valence is clearly positive, arousal is moderately elevated, and the speaker feels a sense of joy and empowerment.
VAD_Estimate: [V: +0.70, A: +0.45, D: +0.35]
EMOTION: joyful",[0.7  0.45 0.35],1.658221939307281,True,False
My little boy is starting Kindergarten in a few days,sad,"Customer :Yes and I'll get a break during the day also!
Agent :",sad,sad,joyful,"REASONING: The situation describes a positive family milestone—a child beginning kindergarten—which typically evokes pride, warmth, and happiness rather than threat, loss, or irritation. Valence is clearly positive, arousal is moderately elevated due to anticipation, and dominance reflects a sense of empowerment and warmth.

VAD_Estimate: [V: +0.70, A: +0.45, D: +0.35]
EMOTION: joyful",[0.7  0.45 0.35],1.658221939307281,True,False
My favorite cake stand was stolen.,sad,"Customer :Did they take anything else?
Agent :",sad,sad,angry,"REASONING: The theft of a valued possession is a negative, frustrating event caused by someone else, leading to irritation and a sense of blame rather than helplessness. This fits anger with moderate-high arousal and assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
when my bird cage didnt come in the mail today like it was supposed to,sad,"Customer :Have you asked the merchant why it is late?
Agent :",sad,sad,angry,"REASONING: The mail not arriving as expected causes frustration and active irritation, not helplessness or grief. There is no threatening ambiguity, so fear is not appropriate; the energy is too high for sadness.
VAD_Estimate: [V: -0.45, A: +0.40, D: +0.10]
EMOTION: angry",[-0.45  0.4   0.1 ],0.8162107570964745,True,False
I am having a hard time with someone who keeps repeating the same mistakes. It's hard to see they keep going back to the same path.,sad,"Customer :I hope you can provide them with some help.
Agent :",sad,sad,angry,"REASONING: The speaker expresses frustration and irritation toward another person’s repeated behavior, which is a negative interpersonal experience with moderate arousal and a slight sense of assertive annoyance rather than helplessness.
VAD_Estimate: [V: -0.55, A: +0.45, D: +0.10]
EMOTION: angry",[-0.55  0.45  0.1 ],0.842436941260294,True,False
"Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again",sad,"Customer :It was actually a stranger, and I was on public transportation. They didn't actually say anything to me, I could just tell the way they were giving me a look, and kind of shaking their head and then laughing to themselves, that it was pointed at me. Maybe I read too much into it. Either way, made me want to sink into the ground
Agent :",sad,sad,afraid,"REASONING: Being mocked after feeling confident is highly unpleasant and creates a vulnerable, anxious state; wanting to hide and avoid future attempts signals low dominance and withdrawal rather than assertive anger.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
I miss being a kid. I hate all the responsibility I have now,sad,"Customer :yes just playing outside all the time, no smartphones no snapchat
Agent :",sad,sad,angry,"REASONING: The speaker expresses active frustration and irritation toward their current responsibilities, which is a blaming/assertive negative reaction rather than helpless sadness. The nostalgic longing for childhood is secondary to the explicit “hate” toward the present situation.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I dropped a bowl of mashed potatoes and it smashed all over the floor,sad,"Customer :I dropped a bowl of mashed potatoes and it smashed all over the floor
Agent :",sad,sad,angry,"REASONING: The situation is unpleasant but not a threat; the mess causes frustration and irritation, with moderate arousal and a sense of being in slight control (it was an accident, but not an external threat). This aligns with annoyance/anger rather than fear or sadness.  
VAD_Estimate: [V: -0.45, A: +0.40, D: +0.20]  
EMOTION: angry",[-0.45  0.4   0.2 ],0.8730406634286859,True,False
I feel bad I don't always get to go through bad things and full get healed. I have someone who was around me during the worst times of my life who took that away from me and made the focus be on them..which disrupted my process of grief and healing/,sad,"Customer :Do you mean you feel bad that you don't get to go through bad things or that you don't get to be healed?
Agent :",sad,sad,angry,"REASONING: The speaker is blaming a specific person for disrupting their grief and healing, showing frustration, resentment, and complaint rather than passive sadness. Valence is negative, arousal is moderately high due to irritation, and dominance is slightly assertive through blame.
VAD_Estimate: [V: -0.58, A: +0.52, D: +0.18]
EMOTION: angry",[-0.58  0.52  0.18],0.9416474924301557,True,False
my brother is in the hospital really sick,sad,"Customer :I am so sorry... What happened?
Agent :",sad,sad,afraid,"REASONING: The situation involves a loved one being seriously ill in the hospital, which creates strong negative feelings, heightened anxious arousal, and a sense of helplessness because there is no clear agent to blame and the outcome feels uncertain. This aligns more with fear/worry than with sadness or anger.
VAD_Estimate: [V: -0.68, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.68  0.55 -0.45],0.8302409288875128,True,False
"My daughter lost her last baby tooth today, she's growing up.",sad,"Customer :I know they have to grow up and all but can't they stay littles for a little bit longer?
Agent :",sad,sad,joyful,"REASONING: The situation is a positive developmental milestone; the parent likely feels pride, warmth, and happiness seeing their daughter grow, despite possible mild nostalgia. Valence is clearly positive, arousal is moderate, and dominance reflects a sense of meaningful connection and gentle empowerment.

VAD_Estimate: [V: +0.65, A: +0.35, D: +0.30]

EMOTION: joyful",[0.65 0.35 0.3 ],1.5555384919699031,True,False
My dog pooped on the rug today. I was so distraught.,sad,"Customer :Oh that's so aggravating, my dog still has accidents but not many
Agent :",sad,sad,afraid,"REASONING: The speaker explicitly says “distraught,” which is a highly aroused, unpleasant, and vulnerable emotional state—more aligned with fear/anxiety than with anger or low-energy sadness.  
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]  
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
I can never figure out why my wife is so grumpy.,sad,"Customer :She's in her late 40s.
Agent :",sad,sad,angry,"REASONING: The speaker expresses frustration and irritation about a negative interpersonal situation, with a clear focus on the wife’s grumpy behavior. This is active complaining rather than helpless fear or passive sadness, so it aligns most closely with anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.10]
EMOTION: angry",[-0.55  0.5   0.1 ],0.8855506761332183,True,False
I am having a hard time with someone who keeps repeating the same mistakes. It's hard to see they keep going back to the same path.,sad,"Customer :I am having a hard time with someone who keeps repeating the same mistakes.
Agent :",sad,sad,angry,"REASONING: The speaker expresses frustration and irritation toward another person who keeps repeating mistakes, indicating active displeasure and a sense of being fed up. This is a blame-oriented, high-arousal negative reaction rather than sadness or fear.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :oh no. did you try to retrace your steps to find it?
Agent :",sad,sad,angry,"REASONING: Losing the phone is a clearly unpleasant event, and the exclamation ""I can't believe it"" signals irritation and frustration with high arousal rather than sadness or fear. The reaction is active annoyance, which fits anger more than dejection.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I miss being a kid. I hate all the responsibility I have now,sad,"Customer :I want to be a kid again
Agent :",sad,sad,angry,"REASONING: The speaker expresses active frustration and irritation about current responsibilities, with the explicit word “hate” signaling anger rather than passive sadness. The negative tone is paired with moderate arousal and a somewhat assertive sense of resentment.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
My dog is missing. We have been looking for her for almost a week. He is a three year old rescue dog that we have only had for a few months.,sad,"Customer :Oh my god! Have you posted everywhere and checked shelters?
Agent :",sad,sad,afraid,"REASONING: The situation is highly negative because a beloved pet is missing. There is no clear person to blame, the outcome is uncertain and uncontrollable, and the ongoing search creates anxious vigilance and worry rather than calm sadness.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.65  0.55 -0.4 ],0.8232253640407347,True,False
My little boy is starting Kindergarten in a few days,sad,"Customer :Yes they are growing up fast!
Agent :",sad,sad,joyful,"REASONING: The upcoming milestone of a child starting Kindergarten is a positive, proud moment for the parent, with moderate excitement and a sense of personal significance. This aligns with pleasant, active, and empowered feelings rather than fear or sadness.  
VAD_Estimate: [V: +0.65, A: +0.45, D: +0.35]  
EMOTION: joyful",[0.65 0.45 0.35],1.6183942659315127,True,False
i was upset when i couldnt get the day off,sad,"Customer :Did you talk to your boss?
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says “upset,” signaling clear displeasure at being denied the day off. The situation involves frustration with an external restriction, with moderate arousal and a hint of irritation rather than helplessness or fear, so it aligns most closely with anger.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
All of the good shows are ending. It really ruins tv for me.,sad,"Customer :Every good show on tv is ending or has already ended.
Agent :",sad,sad,angry,"REASONING: The ending of good shows is disappointing and frustrating, expressed through active irritation (“ruins tv for me”) rather than passive grief. This points to negative valence, moderate-high arousal, and a somewhat assertive complaining tone.

VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
My cat ignores me until she wants food from me,sad,"Customer :How long have you had your cat? Mine used to be like that.
Agent :",sad,sad,angry,"REASONING: The speaker is expressing mild frustration/annoyance at being treated as a food source rather than receiving affection, which is a negative experience with moderate irritation and assertive complaining rather than sadness or fear.
VAD_Estimate: [V: -0.50, A: +0.45, D: +0.20]
EMOTION: angry",[-0.5   0.45  0.2 ],0.9034378783292186,True,False
I was sad at how mad I got at my mom when she threw my vitamins away,sad,"Customer :No. I am poor so it's a big deal. However she did it absent minded-ly as they were in a big package. Still- I shouldn't have gotten so mad
Agent :",sad,sad,angry,"REASONING: The speaker explicitly describes getting “mad” at their mom in the moment, which indicates anger and irritation toward a specific person. The word “sad” reflects regret about that reaction, but the in-the-event emotion is anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.30]
EMOTION: angry",[-0.55  0.6   0.3 ],1.0771258050942796,True,False
"My dog passed away this morning. He was 13 years old, a golden lab. I'm just happy he's not in pain anymore.",sad,"Customer :My 13 year old golden lab passed away this morning. I miss him so much, but I'm glad he is not in pain anymore.
Agent :",sad,sad,joyful,"REASONING: Although the situation involves loss, the speaker explicitly says they are “happy” that their dog is no longer in pain, signaling relief and positive acceptance rather than grief. This explicit emotion word determines the final label; VAD reflects moderately positive valence, mild positive arousal, and a sense of peaceful control.
VAD_Estimate: [V: +0.60, A: +0.25, D: +0.35]
EMOTION: joyful",[0.6  0.25 0.35],1.4985659811966905,True,False
"Harvey weinstein was such a good studio , they just ruined their business and now there arent any good movies",sad,"Customer :harvey weinstein made such great movies until he ruined it
Agent :",sad,sad,angry,"REASONING: The speaker expresses frustration and irritation about the decline of movies and blames the studio/business for ruining things. There is clear negative valence, active complaining energy, and an assertive sense of blame rather than helplessness or sadness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.30]
EMOTION: angry",[-0.55  0.55  0.3 ],1.037159582706538,True,False
I was upset when the spurs traded away Khawi Leonard,sad,"Customer :yea, they should have forced him to play a little to see what would happen.  maybe he would change his mind
Agent :",sad,sad,angry,"REASONING: The trade of Kawhi Leonard by the Spurs is a negative event that triggers frustration and irritation toward the team’s decision, with active displeasure and a sense of blaming the organization. This fits anger more than sadness because the reaction is energized and directed at a specific cause.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
"My daughter lost her last baby tooth today, she's growing up.",sad,"Customer :I was just talking about this with my friend. They are getting too old
Agent :",sad,sad,joyful,"REASONING: Losing a last baby tooth is a normal, positive milestone that evokes tender pride and warm appreciation rather than distress; valence is positive, arousal is calm to mildly positive, and dominance reflects a grounded, reflective sense of connection.
VAD_Estimate: [V: +0.60, A: +0.20, D: +0.30]
EMOTION: joyful",[0.6 0.2 0.3],1.4596917482811225,True,False
I am having a hard time with someone who keeps repeating the same mistakes. It's hard to see they keep going back to the same path.,sad,"Customer :Bad behaviors and attitudes. It's hard to see they keep going back to the same path.
Agent :",sad,sad,angry,"REASONING: The speaker is expressing frustration with a specific person’s repeated behavior, which is an active irritation rather than helpless fear or passive sadness. This points toward moderate-to-high negative arousal and assertive displeasure.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :I probably will have to pay but I think they will replace the phone
Agent :",sad,sad,angry,"REASONING: The event is negative and frustrating, with an energetic, irritated tone (“I can’t believe it”) suggesting active displeasure rather than passive sadness. This points to high negative valence, moderate-high arousal, and some assertive frustration.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.20]
EMOTION: angry",[-0.6  0.6  0.2],1.0191663259743229,True,False
"My two dogs got into a fight with each other, and now they're avoiding one another. They even drew blood on each other during the fight. They're usually good buddies, so it kind of bothers me that they did that.",sad,"Customer :Not quite. They're not aggressive with one another, but they still haven't completely gotten back to the point where they're acting normal. I guess it's just a matter of time. They've been together four years, and that was the worst fight yet.
Agent :",sad,sad,angry,"REASONING: The situation is unpleasant and frustrating, with the speaker actively bothered by the dogs’ fighting and the resulting tension. This is moderate-to-high arousal irritation rather than passive sadness or fear, with a slight sense of assertive frustration.
VAD_Estimate: [V: -0.50, A: +0.45, D: +0.20]
EMOTION: angry",[-0.5   0.45  0.2 ],0.9034378783292186,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :I lost my cell phone today
Agent :",sad,sad,angry,"REASONING: Losing a phone is a negative, frustrating event. The phrase “I can’t believe it” signals active irritation and disbelief rather than helpless fear or passive sadness, so valence is negative, arousal is elevated, and the reaction is more assertive/complaining than vulnerable.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.15]
EMOTION: angry",[-0.55  0.55  0.15],0.9535197952848173,True,False
I broke my laptop screen.,sad,"Customer :I agree, its still functional so I probably shouldn't be too sad.
Agent :",sad,sad,angry,"REASONING: The broken laptop is a negative, frustrating event with no threat or helplessness, so it is not fear or sadness. The irritation and self-directed frustration suggest moderate arousal and some assertiveness, aligning with anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
My grandfather passed from medical malpractice a year ago.,sad,"Customer :Oh wow, that is so sad. Have you contacted an attorney?
Agent :",sad,sad,angry,"REASONING: The attribution to ""medical malpractice"" identifies a specific blameworthy entity, implying frustration and anger rather than passive grief. Negative valence, heightened arousal, and assertive control point to anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],1.0075713374247999,True,False
"When people buy assorted doughnuts, and somebody eats the only flavor you like.",sad,"Customer :Yes, I'm a picky eater.
Agent :",sad,sad,angry,"REASONING: Someone else’s action caused the irritation, triggering frustration and annoyance rather than sadness or fear; arousal is moderately high with some assertive blame toward the other person.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
my brother is in the hospital really sick,sad,"Customer :Is he ok now?
Agent :",sad,sad,afraid,"REASONING: A serious illness in the hospital is highly unpleasant and creates anxious worry about a loved one’s safety, with high arousal but low control over the outcome.

VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.83168503653727,True,False
My girlfriend left me for my best friend,sad,"Customer :My girlfriend broke up with me and now is in a relationship with my best friend
Agent :",sad,sad,angry,"REASONING: The event is a clear interpersonal betrayal with specific people to blame, which typically triggers frustration and irritation rather than helplessness or passive grief. This yields negative valence, moderately high arousal, and a sense of assertive blame.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
I lost my cell phone today. I can't believe it,sad,"Customer :oh that stinks. did you have phone insurance at least?
Agent :",sad,sad,angry,"REASONING: The event is negative and personally frustrating, with an active, irritated tone (“I can’t believe it”) rather than passive sadness. This fits high displeasure, moderate-to-high arousal, and some assertive frustration.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.9381897462667134,True,False
My car stop working last week. I took it to the mechanic. It need a lot of money to fix it.,sad,"Customer :My car stop working last week. I took it to the mechanic. It need a lot of money to fix it.
Agent :",sad,sad,angry,"REASONING: The car breakdown and expensive repair is a negative, frustrating event. The speaker is actively complaining about the cost, showing irritation rather than helplessness or sadness, which points to high displeasure, moderate-high arousal, and assertive frustration.

VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]

EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
My dog ran away today. I was so distraught.,sad,"Customer :I have! I put up signs all over the neighborhood. I do hope somebody returns her soon.
Agent :",sad,sad,afraid,"REASONING: The explicit emotion word ""distraught"" signals intense distress and upset, with strongly negative feelings, high agitation, and a sense of helplessness about a situation the speaker cannot control. This aligns most closely with fear-like vulnerability rather than sadness’s low energy or anger’s assertive blame.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.8810221336606703,True,False
My cat got ran over by someone. He sped off like it didn't matter.,sad,"Customer :So sad right now, my poor cat.
Agent :",sad,sad,angry,"REASONING: The speaker is describing a harm done to their cat by a specific person who fled without concern, which triggers blame, frustration, and irritation more than helpless grief. This is a negative event with high arousal and assertive control, matching the anger prototype.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],1.048665819029113,True,False
My cat ignores me until she wants food from me,sad,"Customer :My cat ignores me until she wants food from me
Agent :",sad,sad,angry,"REASONING: No explicit emotion word is present; this is a mild complaint about the cat’s self-serving behavior, suggesting active irritation/frustration rather than sadness, fear, or joy. Negative valence, moderate arousal from annoyance, and a slight sense of assertive blame toward the cat place it closest to anger.
VAD_Estimate: [V: -0.45, A: +0.45, D: +0.15]
EMOTION: angry",[-0.45  0.45  0.15],0.8838551917593741,True,False
i knew i shouldnt have trusted my brother with my dog,sad,"Customer :Oh no, what happened?
Agent :",sad,sad,angry,"REASONING: The speaker blames a specific person—their brother—for a preventable outcome, reflecting frustration, betrayal, and irritation rather than helplessness or sadness. This points toward moderately high arousal and assertive blame, consistent with anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.979642792042079,True,False
"When people buy assorted doughnuts, and somebody eats the only flavor you like.",sad,"Customer :It's tough being picky.
Agent :",sad,sad,angry,"REASONING: The situation describes a frustrating, preventable annoyance caused by someone else’s action, which triggers irritation rather than fear or sadness. There is active displeasure and mild assertive frustration, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.45, D: +0.20]
EMOTION: angry",[-0.55  0.45  0.2 ],0.8976079322287654,True,False
My favorite cake stand was stolen.,sad,"Customer :Yes, it was a moving company we hired, but I didn't have a way to prove it.
Agent :",sad,sad,angry,"REASONING: The theft of a valued possession is a negative, aggravating event caused by a specific wrongdoer, which creates irritation and frustration rather than helplessness or passive grief. This aligns with high displeasure, high arousal, and a moderate sense of assertiveness/control.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],1.048665819029113,True,False
My dog ran away today and I cant find her.,sad,"Customer :My dog ran away today. What kind of pet did you have as a kid?
Agent :",sad,sad,afraid,"REASONING: The situation is clearly negative due to the loss and uncertainty about the dog's safety. It involves urgent worry and helplessness, with no one to blame, so high-arousal vulnerable fear fits better than low-energy sadness or anger.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
"When my father went into hospital, after he fell down the stairs, we had no idea he had cancer.",sad,"Customer :It was terminal, and the doctor said they caught it too late.
Agent :",sad,sad,afraid,"REASONING: The situation involves a frightening, uncertain event—a father being hospitalized after a fall—while the speaker is unaware of an underlying cancer diagnosis. This creates high distress and helplessness, with little sense of control over the outcome, rather than anger, sadness, or joy.

VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
i was upset when i couldnt get the day off,sad,"Customer :yea, didnt matter.
Agent :",sad,sad,angry,"REASONING: The explicit word “upset” signals clear negative affect. The trigger is a blocked goal (being denied the day off), which leads to active frustration and irritation rather than fear or passive sadness; this fits moderate-high arousal and some assertive control, though constrained by external denial.

VAD_Estimate: [V: -0.55, A: +0.50, D: +0.15]

EMOTION: angry",[-0.55  0.5   0.15],0.9108786966440701,True,False
"I was upset when I found out my new job does not have paid lunches, I was hoping they would be",sad,"Customer :I was upset when I found out my new job does not have paid lunches, I was hoping they would be
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says they were “upset,” indicating clear displeasure and frustration over an unmet expectation about their job benefits, which aligns with irritation rather than sadness or fear. The event is negative with moderate-to-high arousal and a mild sense of assertive complaint about the policy.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.15]
EMOTION: angry",[-0.55  0.5   0.15],0.9108786966440701,True,False
"In school, people would always bully me.",sad,"Customer :I do not know, i was always smarter than the rest so i think they did not like me
Agent :",sad,sad,afraid,"REASONING: Repeated bullying involves intimidation and harassment from others, creating a sense of threat, helplessness, and vulnerability during the events. This is strongly unpleasant, highly arousing due to stress, and low in control/dominance, matching fear rather than anger or sadness.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.8289752710425082,True,False
my brother is in the hospital really sick,sad,"Customer :he had pnemonia that got out of hand
Agent :",sad,sad,afraid,"REASONING: The brother being seriously hospitalized is a negative, uncontrollable situation with no specific person to blame, creating anxious worry and helplessness rather than anger or joy. This maps to high displeasure, moderately high arousal, and low dominance, closest to fear.
VAD_Estimate: [V: -0.68, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.68  0.55 -0.45],0.8302409288875128,True,False
My dog ran away today. I was so distraught.,sad,"Customer :Oh no!  hav you been out looking for her?
Agent :",sad,sad,afraid,"REASONING: Losing a dog is distressing and uncontrollable, causing high unpleasant arousal and a sense of helplessness rather than anger or calm sadness. The explicit word ""distraught"" signals intense agitation and vulnerability, aligning most closely with fear.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.83168503653727,True,False
My dog ran away from home!,sad,"Customer :Oh no, when did this happen? Do you think you'll find him?
Agent :",sad,sad,afraid,"REASONING: The situation is sudden and distressing, with high arousal from panic and worry about the dog’s safety, plus a low sense of control over the outcome. Since there is no one to blame and the response is anxious helplessness rather than grief or anger, it aligns with fear.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.65  0.55 -0.4 ],0.8232253640407347,True,False
My cat ignores me until she wants food from me,sad,"Customer :A couple years, she's an old cat though, 15 years old
Agent :",sad,sad,angry,"REASONING: The situation describes an unwanted, mildly frustrating pattern in the cat’s behavior, producing irritation and active annoyance rather than sadness or fear. There is a clear source of frustration (the cat) and a complaining tone, so moderate negative valence, moderate arousal, and slight assertiveness point to anger.
VAD_Estimate: [V: -0.45, A: +0.35, D: +0.10]
EMOTION: angry",[-0.45  0.35  0.1 ],0.7756932383358772,True,False
I ruined my favorite shorts today. i sharted,sad,"Customer :my favorite pair of shorts are ruined, thanks to an overtrusted fart
Agent :",sad,sad,angry,"REASONING: This is a self-inflicted, embarrassing accident that ruins a valued item, producing frustration and irritation rather than fear or grief. The negative event is sudden and unpleasant, so arousal is elevated, while self-blame gives a mild sense of control rather than helpless vulnerability.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.10]
EMOTION: angry",[-0.6  0.6  0.1],0.9709273917240157,True,False
"I was upset when I found out my new job does not have paid lunches, I was hoping they would be",sad,"Customer :Paid lunches? like a cafeteria?
Agent :",sad,sad,angry,"REASONING: The explicit word “upset” signals clear negative displeasure. The cause is a specific unmet expectation about workplace policy, which creates active irritation rather than passive sadness or fear, so it aligns most closely with anger.

VAD_Estimate: [V: -0.55, A: +0.40, D: +0.15]
EMOTION: angry",[-0.55  0.4   0.15],0.8280700453464067,True,False
My wife got sick about two weeks ago and it was something serious.,sad,"Customer :She's a lot better now, at least can eat solid foods, before it was only yogurt and soups she could swallow. I was doing her injections twice a day.
Agent :",sad,sad,afraid,"REASONING: The situation involves a serious illness affecting a loved one, which is highly negative, mentally activating, and leaves the speaker with little control over the outcome, consistent with worry and fear.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.7   0.55 -0.4 ],0.8259539938761723,True,False
"Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again",sad,"Customer :Don't you hate it when you're feeling confident in a new hairstyle or some clothes you're wearing, and then someone makes fun of you? Had that happen the other day. Makes you want to be able to hide in the background and never try anything new again
Agent :",sad,sad,afraid,"REASONING: Being mocked after feeling confident triggers a socially threatening sense of exposure; the desire to hide and avoid trying new things reflects high negative arousal and low dominance, consistent with fear/embarrassment rather than anger’s assertive control or sadness’s low energy.
VAD_Estimate: [V: -0.62, A: +0.52, D: -0.42]
EMOTION: afraid",[-0.62  0.52 -0.42],0.7951729371652434,True,False
